interest,rtt(ms)
/skenario3--3/traffic35?MustBeFresh&Nonce=41426a39,12.326495
/skenario3--3/traffic57?MustBeFresh&Nonce=1b353894,11.855239
/skenario3--3/traffic47?MustBeFresh&Nonce=c4314f10,11.921430
/skenario3--3/traffic95?MustBeFresh&Nonce=ede31e08,13.975369
/skenario3--3/traffic42?MustBeFresh&Nonce=48084ab2,11.214426
/skenario3--3/traffic30?MustBeFresh&Nonce=ca9ef828,11.530348
/skenario3--3/traffic2?MustBeFresh&Nonce=ce4eb8ab,9.764723
/skenario3--3/traffic81?MustBeFresh&Nonce=2c9a8f3a,9.236940
/skenario3--3/traffic50?MustBeFresh&Nonce=64e1b348,15.260360
/skenario3--3/traffic28?MustBeFresh&Nonce=6c72d60e,16.380340
/skenario3--3/traffic17?MustBeFresh&Nonce=64b4fe4a,8.883271
/skenario3--3/traffic86?MustBeFresh&Nonce=ed4cb50e,13.957930
/skenario3--3/traffic66?MustBeFresh&Nonce=21cd0d8b,6.955647
/skenario3--3/traffic56?MustBeFresh&Nonce=1d5ac85a,10.958078
/skenario3--3/traffic52?MustBeFresh&Nonce=5fe47ada,9.974416
/skenario3--3/traffic96?MustBeFresh&Nonce=d82fad2c,14.603015
/skenario3--3/traffic59?MustBeFresh&Nonce=418a5731,15.090741
/skenario3--3/traffic6?MustBeFresh&Nonce=599f613f,16.163529
/skenario3--3/traffic5?MustBeFresh&Nonce=b32278be,13.069552
/skenario3--3/traffic5?MustBeFresh&Nonce=f8402953,12.538154
/skenario3--3/traffic37?MustBeFresh&Nonce=3714a6e8,13.373174
/skenario3--3/traffic19?MustBeFresh&Nonce=b0ef674a,14.146269
/skenario3--3/traffic64?MustBeFresh&Nonce=c900ed91,16.513062
/skenario3--3/traffic8?MustBeFresh&Nonce=0954a616,13.673573
/skenario3--3/traffic8?MustBeFresh&Nonce=1efda01f,7.906076
/skenario3--3/traffic12?MustBeFresh&Nonce=74a94db4,11.342829
/skenario3--3/traffic1?MustBeFresh&Nonce=63532012,10.431550
/skenario3--3/traffic1?MustBeFresh&Nonce=4d671c2d,3.722832
/skenario3--3/traffic50?MustBeFresh&Nonce=3044ea07,10.094372
/skenario3--3/traffic58?MustBeFresh&Nonce=ba55fa12,11.776044
/skenario3--3/traffic9?MustBeFresh&Nonce=010e761b,9.233763
/skenario3--3/traffic74?MustBeFresh&Nonce=45498ef5,17.347256
/skenario3--3/traffic3?MustBeFresh&Nonce=bc73a142,8.455259
/skenario3--3/traffic3?MustBeFresh&Nonce=d395efe0,5.236516
/skenario3--3/traffic97?MustBeFresh&Nonce=9faef500,18.202341
/skenario3--3/traffic47?MustBeFresh&Nonce=7a0b0cd1,8.437041
/skenario3--3/traffic57?MustBeFresh&Nonce=6292e097,8.071196
/skenario3--3/traffic73?MustBeFresh&Nonce=b228df66,15.209638
/skenario3--3/traffic20?MustBeFresh&Nonce=1aa65eb3,5.473883
/skenario3--3/traffic11?MustBeFresh&Nonce=0ddfa7f2,4.463958
/skenario3--3/traffic14?MustBeFresh&Nonce=3de9a7b4,4.946396
/skenario3--3/traffic7?MustBeFresh&Nonce=121e63cb,3.337188
/skenario3--3/traffic64?MustBeFresh&Nonce=297fe428,2.700797
/skenario3--3/traffic24?MustBeFresh&Nonce=cd4301ef,5.368944
/skenario3--3/traffic90?MustBeFresh&Nonce=834b1fbd,3.234160
/skenario3--3/traffic49?MustBeFresh&Nonce=174c7589,9.419012
/skenario3--3/traffic15?MustBeFresh&Nonce=f5ba023d,6.983294
/skenario3--3/traffic35?MustBeFresh&Nonce=3f665d7e,5.965342
/skenario3--3/traffic42?MustBeFresh&Nonce=375389f4,5.416175
/skenario3--3/traffic17?MustBeFresh&Nonce=6e57022e,5.358796
/skenario3--3/traffic51?MustBeFresh&Nonce=41aceed3,8.556724
/skenario3--3/traffic3?MustBeFresh&Nonce=b0b84e7b,8.824546
/skenario3--3/traffic20?MustBeFresh&Nonce=bfa94b61,7.487790
/skenario3--3/traffic71?MustBeFresh&Nonce=cb73f750,13.811805
/skenario3--3/traffic8?MustBeFresh&Nonce=01083635,5.483091
/skenario3--3/traffic84?MustBeFresh&Nonce=b275df69,11.865278
/skenario3--3/traffic1?MustBeFresh&Nonce=55fa2bb5,4.064051
/skenario3--3/traffic43?MustBeFresh&Nonce=f28334ab,12.761491
/skenario3--3/traffic83?MustBeFresh&Nonce=433dac08,8.267774
/skenario3--3/traffic45?MustBeFresh&Nonce=411fabb6,12.547435
/skenario3--3/traffic12?MustBeFresh&Nonce=f59c0021,4.627698
/skenario3--3/traffic27?MustBeFresh&Nonce=31093d83,5.461225
/skenario3--3/traffic85?MustBeFresh&Nonce=f2c174bc,7.184422
/skenario3--3/traffic9?MustBeFresh&Nonce=b945f4af,3.695074
/skenario3--3/traffic66?MustBeFresh&Nonce=05b56084,4.348292
/skenario3--3/traffic51?MustBeFresh&Nonce=3ad35734,4.342892
/skenario3--3/traffic92?MustBeFresh&Nonce=ea544c53,12.054637
/skenario3--3/traffic2?MustBeFresh&Nonce=165b42ce,4.621503
/skenario3--3/traffic18?MustBeFresh&Nonce=c0e573ed,12.408739
/skenario3--3/traffic55?MustBeFresh&Nonce=1030fa4b,5.965623
/skenario3--3/traffic10?MustBeFresh&Nonce=58105990,13.001251
/skenario3--3/traffic84?MustBeFresh&Nonce=94d828a0,6.404316
/skenario3--3/traffic38?MustBeFresh&Nonce=2beeea6b,10.371229
/skenario3--3/traffic5?MustBeFresh&Nonce=a180ab2e,9.353887
/skenario3--3/traffic88?MustBeFresh&Nonce=5039dfa6,14.594852
/skenario3--3/traffic18?MustBeFresh&Nonce=9a7c1bab,10.093723
/skenario3--3/traffic11?MustBeFresh&Nonce=32a9b3c3,9.955328
/skenario3--3/traffic11?MustBeFresh&Nonce=b70ecbda,9.783779
/skenario3--3/traffic13?MustBeFresh&Nonce=8aba1179,10.076648
/skenario3--3/traffic66?MustBeFresh&Nonce=9fe186f2,9.941770
/skenario3--3/traffic51?MustBeFresh&Nonce=76eeb3ef,10.785995
/skenario3--3/traffic2?MustBeFresh&Nonce=627ccaa3,10.331778
/skenario3--3/traffic31?MustBeFresh&Nonce=40dc7d81,12.812591
/skenario3--3/traffic12?MustBeFresh&Nonce=00add6bf,9.637822
/skenario3--3/traffic35?MustBeFresh&Nonce=5193af31,10.420547
/skenario3--3/traffic61?MustBeFresh&Nonce=d285345b,18.890805
/skenario3--3/traffic61?MustBeFresh&Nonce=dc3fe393,14.018289
/skenario3--3/traffic39?MustBeFresh&Nonce=87e4dfd0,11.019599
/skenario3--3/traffic6?MustBeFresh&Nonce=be67764e,5.080659
/skenario3--3/traffic4?MustBeFresh&Nonce=906cc7de,6.895114
/skenario3--3/traffic98?MustBeFresh&Nonce=d8a87f2c,6.310930
/skenario3--3/traffic84?MustBeFresh&Nonce=cff4e1c9,5.475498
/skenario3--3/traffic1?MustBeFresh&Nonce=27949089,5.297399
/skenario3--3/traffic8?MustBeFresh&Nonce=81f7bd6e,4.307949
/skenario3--3/traffic55?MustBeFresh&Nonce=9ae45b3c,4.328988
/skenario3--3/traffic4?MustBeFresh&Nonce=d00aa5cc,4.103907
/skenario3--3/traffic4?MustBeFresh&Nonce=aae710a5,1.516300
/skenario3--3/traffic54?MustBeFresh&Nonce=9db63905,5.308280
/skenario3--3/traffic39?MustBeFresh&Nonce=6a033012,4.246714
/skenario3--3/traffic19?MustBeFresh&Nonce=f457057f,5.053886
/skenario3--3/traffic87?MustBeFresh&Nonce=941b85a8,9.291852
/skenario3--3/traffic49?MustBeFresh&Nonce=ca357993,6.992801
/skenario3--3/traffic34?MustBeFresh&Nonce=b5663cfb,12.301037
/skenario3--3/traffic86?MustBeFresh&Nonce=b34e2163,6.638728
/skenario3--3/traffic17?MustBeFresh&Nonce=a4f8f71e,5.233199
/skenario3--3/traffic66?MustBeFresh&Nonce=fdd872e0,4.784778
/skenario3--3/traffic13?MustBeFresh&Nonce=c2f4a05e,4.950899
/skenario3--3/traffic8?MustBeFresh&Nonce=e8116654,5.673762
/skenario3--3/traffic8?MustBeFresh&Nonce=caf6024b,6.038113
/skenario3--3/traffic2?MustBeFresh&Nonce=90d3221f,6.888472
/skenario3--3/traffic18?MustBeFresh&Nonce=5e902933,7.428146
/skenario3--3/traffic1?MustBeFresh&Nonce=887a1db5,7.291171
/skenario3--3/traffic1?MustBeFresh&Nonce=f3900412,3.486397
/skenario3--3/traffic99?MustBeFresh&Nonce=6fb9723f,17.535049
/skenario3--3/traffic92?MustBeFresh&Nonce=c368e34a,10.763872
/skenario3--3/traffic92?MustBeFresh&Nonce=3c12af2f,10.077600
/skenario3--3/traffic10?MustBeFresh&Nonce=f864da7b,8.940340
