interest,rtt(ms)
/skenario2-3-benerin/traffic33?MustBeFresh&Nonce=cdb018bc,22.463372
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=8bf16181,22.654971
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=17ac0189,28.687986
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=5e873ae7,28.437463
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=4438a633,26.385873
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=1ab91e1d,19.505345
/skenario2-3-benerin/traffic16?MustBeFresh&Nonce=e7d058d4,24.800088
/skenario2-3-benerin/traffic84?MustBeFresh&Nonce=1cd5ebc6,33.329345
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=0af2f366,30.432348
/skenario2-3-benerin/traffic57?MustBeFresh&Nonce=3fa3a69e,33.119285
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=6b3c10af,32.951345
/skenario2-3-benerin/traffic20?MustBeFresh&Nonce=24bfb6f9,15.161423
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=6aaffbe9,32.278298
/skenario2-3-benerin/traffic22?MustBeFresh&Nonce=608dd350,21.802722
/skenario2-3-benerin/traffic24?MustBeFresh&Nonce=2c5086b8,31.249380
/skenario2-3-benerin/traffic55?MustBeFresh&Nonce=ecb65401,20.181530
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=3b291267,20.216733
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=1427ccad,18.310934
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=ef2e4b12,17.754791
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=e24b4a27,19.326072
/skenario2-3-benerin/traffic29?MustBeFresh&Nonce=976bded0,20.574765
/skenario2-3-benerin/traffic49?MustBeFresh&Nonce=039c0204,20.226614
/skenario2-3-benerin/traffic44?MustBeFresh&Nonce=e00b4955,18.801517
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=81142220,23.290670
/skenario2-3-benerin/traffic64?MustBeFresh&Nonce=ac0b9dba,25.732023
